;is_bruch;is_hollow;has_blume;has_rost_head;has_rost_body;is_bended;is_violet;very_thick;thick;medium_thick;thin;very_thin;unclassified;auto_violet;auto_blooming;auto_length;auto_rust_head;auto_rust_body;auto_width;auto_bended;filenames
33;;1.0;0.0;0.0;1.0;1.0;0.0;;;;;;;1.0;;239;;;27.0;40.0;['/Users/Josefine/Documents/Cognitive Science MSc/new_gate/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/0/33_a.png', '/Users/Josefine/Documents/Cognitive Science MSc/new_gate/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/0/33_b.png', '/Users/Josefine/Documents/Cognitive Science MSc/new_gate/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/0/33_c.png']
34;;0.0;0.0;0.0;0.0;1.0;0.0;;;;;;;0.0;;239;;;20.0;56.0;['/Users/Josefine/Documents/Cognitive Science MSc/new_gate/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/0/34_a.png', '/Users/Josefine/Documents/Cognitive Science MSc/new_gate/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/0/34_b.png', '/Users/Josefine/Documents/Cognitive Science MSc/new_gate/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/0/34_c.png']
35;;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;0.0;;238;;;19.0;20.0;['/Users/Josefine/Documents/Cognitive Science MSc/new_gate/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/0/35_a.png', '/Users/Josefine/Documents/Cognitive Science MSc/new_gate/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/0/35_b.png', '/Users/Josefine/Documents/Cognitive Science MSc/new_gate/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/0/35_c.png']
36;;0.0;0.0;0.0;1.0;0.0;0.0;;;;;;;0.0;;240;;;23.0;31.0;['/Users/Josefine/Documents/Cognitive Science MSc/new_gate/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/0/36_a.png', '/Users/Josefine/Documents/Cognitive Science MSc/new_gate/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/0/36_b.png', '/Users/Josefine/Documents/Cognitive Science MSc/new_gate/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/0/36_c.png']
37;;0.0;1.0;0.0;1.0;1.0;0.0;;;;;;;0.0;;240;;;23.0;17.0;['/Users/Josefine/Documents/Cognitive Science MSc/new_gate/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/0/37_a.png', '/Users/Josefine/Documents/Cognitive Science MSc/new_gate/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/0/37_b.png', '/Users/Josefine/Documents/Cognitive Science MSc/new_gate/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/0/37_c.png']
38;;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;0.0;;236;;;19.0;4.0;['/Users/Josefine/Documents/Cognitive Science MSc/new_gate/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/0/38_a.png', '/Users/Josefine/Documents/Cognitive Science MSc/new_gate/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/0/38_b.png', '/Users/Josefine/Documents/Cognitive Science MSc/new_gate/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/0/38_c.png']
39;;0.0;1.0;1.0;1.0;1.0;0.0;;;;;;;0.0;;238;;;18.0;106.0;['/Users/Josefine/Documents/Cognitive Science MSc/new_gate/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/0/39_a.png', '/Users/Josefine/Documents/Cognitive Science MSc/new_gate/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/0/39_b.png', '/Users/Josefine/Documents/Cognitive Science MSc/new_gate/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/0/39_c.png']
40;;0.0;1.0;0.0;1.0;0.0;0.0;;;;;;;0.0;;238;;;20.0;56.0;['/Users/Josefine/Documents/Cognitive Science MSc/new_gate/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/0/40_a.png', '/Users/Josefine/Documents/Cognitive Science MSc/new_gate/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/0/40_b.png', '/Users/Josefine/Documents/Cognitive Science MSc/new_gate/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/0/40_c.png']
41;;0.0;0.0;1.0;1.0;0.0;0.0;;;;;;;0.0;;238;;;18.0;12.0;['/Users/Josefine/Documents/Cognitive Science MSc/new_gate/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/0/41_a.png', '/Users/Josefine/Documents/Cognitive Science MSc/new_gate/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/0/41_b.png', '/Users/Josefine/Documents/Cognitive Science MSc/new_gate/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/0/41_c.png']
42;;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;0.0;;89;;;17.0;196.0;['/Users/Josefine/Documents/Cognitive Science MSc/new_gate/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/0/42_a.png', '/Users/Josefine/Documents/Cognitive Science MSc/new_gate/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/0/42_b.png', '/Users/Josefine/Documents/Cognitive Science MSc/new_gate/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/0/42_c.png']
43;;0.0;0.0;0.0;1.0;1.0;0.0;;;;;;;0.0;;239;;;15.0;67.0;['/Users/Josefine/Documents/Cognitive Science MSc/new_gate/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/0/43_a.png', '/Users/Josefine/Documents/Cognitive Science MSc/new_gate/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/0/43_b.png', '/Users/Josefine/Documents/Cognitive Science MSc/new_gate/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/0/43_c.png']
44;;0.0;0.0;1.0;1.0;1.0;0.0;;;;;;;0.0;;171;;;16.0;33.0;['/Users/Josefine/Documents/Cognitive Science MSc/new_gate/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/0/44_a.png', '/Users/Josefine/Documents/Cognitive Science MSc/new_gate/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/0/44_b.png', '/Users/Josefine/Documents/Cognitive Science MSc/new_gate/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/0/44_c.png']
45;;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;0.0;;139;;;22.0;6518.0;['/Users/Josefine/Documents/Cognitive Science MSc/new_gate/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/0/45_a.png', '/Users/Josefine/Documents/Cognitive Science MSc/new_gate/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/0/45_b.png', '/Users/Josefine/Documents/Cognitive Science MSc/new_gate/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/0/45_c.png']
46;;0.0;1.0;1.0;1.0;0.0;0.0;;;;;;;0.0;;143;;;16.0;32.0;['/Users/Josefine/Documents/Cognitive Science MSc/new_gate/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/0/46_a.png', '/Users/Josefine/Documents/Cognitive Science MSc/new_gate/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/0/46_b.png', '/Users/Josefine/Documents/Cognitive Science MSc/new_gate/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/0/46_c.png']
47;;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;0.0;;237;;;15.0;18.0;['/Users/Josefine/Documents/Cognitive Science MSc/new_gate/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/0/47_a.png', '/Users/Josefine/Documents/Cognitive Science MSc/new_gate/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/0/47_b.png', '/Users/Josefine/Documents/Cognitive Science MSc/new_gate/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/0/47_c.png']
48;;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;0.0;;237;;;18.0;8.0;['/Users/Josefine/Documents/Cognitive Science MSc/new_gate/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/0/48_a.png', '/Users/Josefine/Documents/Cognitive Science MSc/new_gate/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/0/48_b.png', '/Users/Josefine/Documents/Cognitive Science MSc/new_gate/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/0/48_c.png']
49;;0.0;0.0;0.0;1.0;1.0;0.0;;;;;;;0.0;;241;;;11.0;40.0;['/Users/Josefine/Documents/Cognitive Science MSc/new_gate/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/0/49_a.png', '/Users/Josefine/Documents/Cognitive Science MSc/new_gate/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/0/49_b.png', '/Users/Josefine/Documents/Cognitive Science MSc/new_gate/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/0/49_c.png']
50;;0.0;0.0;0.0;0.0;1.0;0.0;;;;;;;0.0;;240;;;17.0;50.0;['/Users/Josefine/Documents/Cognitive Science MSc/new_gate/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/0/50_a.png', '/Users/Josefine/Documents/Cognitive Science MSc/new_gate/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/0/50_b.png', '/Users/Josefine/Documents/Cognitive Science MSc/new_gate/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/0/50_c.png']
51;;0.0;0.0;0.0;1.0;1.0;0.0;;;;;;;0.0;;239;;;19.0;21.0;['/Users/Josefine/Documents/Cognitive Science MSc/new_gate/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/0/51_a.png', '/Users/Josefine/Documents/Cognitive Science MSc/new_gate/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/0/51_b.png', '/Users/Josefine/Documents/Cognitive Science MSc/new_gate/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/0/51_c.png']
52;;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;0.0;;237;;;19.0;10.0;['/Users/Josefine/Documents/Cognitive Science MSc/new_gate/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/0/52_a.png', '/Users/Josefine/Documents/Cognitive Science MSc/new_gate/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/0/52_b.png', '/Users/Josefine/Documents/Cognitive Science MSc/new_gate/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/0/52_c.png']
53;;0.0;0.0;1.0;1.0;0.0;0.0;;;;;;;0.0;;235;;;14.0;10.0;['/Users/Josefine/Documents/Cognitive Science MSc/new_gate/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/0/53_a.png', '/Users/Josefine/Documents/Cognitive Science MSc/new_gate/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/0/53_b.png', '/Users/Josefine/Documents/Cognitive Science MSc/new_gate/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/0/53_c.png']
54;;0.0;0.0;0.0;1.0;1.0;0.0;;;;;;;0.0;;241;;;18.0;111.0;['/Users/Josefine/Documents/Cognitive Science MSc/new_gate/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/0/54_a.png', '/Users/Josefine/Documents/Cognitive Science MSc/new_gate/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/0/54_b.png', '/Users/Josefine/Documents/Cognitive Science MSc/new_gate/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/0/54_c.png']
55;;0.0;0.0;0.0;0.0;1.0;0.0;;;;;;;0.0;;236;;;13.0;30.0;['/Users/Josefine/Documents/Cognitive Science MSc/new_gate/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/0/55_a.png', '/Users/Josefine/Documents/Cognitive Science MSc/new_gate/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/0/55_b.png', '/Users/Josefine/Documents/Cognitive Science MSc/new_gate/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/0/55_c.png']
56;;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;0.0;;238;;;16.0;31.0;['/Users/Josefine/Documents/Cognitive Science MSc/new_gate/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/0/56_a.png', '/Users/Josefine/Documents/Cognitive Science MSc/new_gate/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/0/56_b.png', '/Users/Josefine/Documents/Cognitive Science MSc/new_gate/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/0/56_c.png']
57;;0.0;1.0;1.0;1.0;0.0;0.0;;;;;;;0.0;;237;;;18.0;13.0;['/Users/Josefine/Documents/Cognitive Science MSc/new_gate/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/0/57_a.png', '/Users/Josefine/Documents/Cognitive Science MSc/new_gate/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/0/57_b.png', '/Users/Josefine/Documents/Cognitive Science MSc/new_gate/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/0/57_c.png']
58;;0.0;1.0;1.0;1.0;0.0;0.0;;;;;;;0.0;;238;;;14.0;17.0;['/Users/Josefine/Documents/Cognitive Science MSc/new_gate/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/0/58_a.png', '/Users/Josefine/Documents/Cognitive Science MSc/new_gate/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/0/58_b.png', '/Users/Josefine/Documents/Cognitive Science MSc/new_gate/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/0/58_c.png']
59;;0.0;0.0;1.0;1.0;0.0;0.0;;;;;;;0.0;;237;;;14.0;20.0;['/Users/Josefine/Documents/Cognitive Science MSc/new_gate/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/0/59_a.png', '/Users/Josefine/Documents/Cognitive Science MSc/new_gate/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/0/59_b.png', '/Users/Josefine/Documents/Cognitive Science MSc/new_gate/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/0/59_c.png']
60;;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;0.0;;236;;;16.0;9.0;['/Users/Josefine/Documents/Cognitive Science MSc/new_gate/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/0/60_a.png', '/Users/Josefine/Documents/Cognitive Science MSc/new_gate/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/0/60_b.png', '/Users/Josefine/Documents/Cognitive Science MSc/new_gate/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/0/60_c.png']
61;;0.0;1.0;1.0;1.0;0.0;0.0;;;;;;;0.0;;240;;;18.0;13.0;['/Users/Josefine/Documents/Cognitive Science MSc/new_gate/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/0/61_a.png', '/Users/Josefine/Documents/Cognitive Science MSc/new_gate/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/0/61_b.png', '/Users/Josefine/Documents/Cognitive Science MSc/new_gate/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/0/61_c.png']
62;;0.0;0.0;0.0;0.0;1.0;0.0;;;;;;;0.0;;235;;;11.0;28.0;['/Users/Josefine/Documents/Cognitive Science MSc/new_gate/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/0/62_a.png', '/Users/Josefine/Documents/Cognitive Science MSc/new_gate/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/0/62_b.png', '/Users/Josefine/Documents/Cognitive Science MSc/new_gate/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/0/62_c.png']
63;;0.0;0.0;0.0;0.0;1.0;0.0;;;;;;;0.0;;242;;;15.0;37.0;['/Users/Josefine/Documents/Cognitive Science MSc/new_gate/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/0/63_a.png', '/Users/Josefine/Documents/Cognitive Science MSc/new_gate/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/0/63_b.png', '/Users/Josefine/Documents/Cognitive Science MSc/new_gate/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/0/63_c.png']
64;;0.0;0.0;1.0;1.0;1.0;0.0;;;;;;;0.0;;238;;;18.0;13.0;['/Users/Josefine/Documents/Cognitive Science MSc/new_gate/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/0/64_a.png', '/Users/Josefine/Documents/Cognitive Science MSc/new_gate/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/0/64_b.png', '/Users/Josefine/Documents/Cognitive Science MSc/new_gate/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/0/64_c.png']
65;;0.0;1.0;0.0;1.0;1.0;0.0;;;;;;;0.0;;238;;;18.0;159.0;['/Users/Josefine/Documents/Cognitive Science MSc/new_gate/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/0/65_a.png', '/Users/Josefine/Documents/Cognitive Science MSc/new_gate/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/0/65_b.png', '/Users/Josefine/Documents/Cognitive Science MSc/new_gate/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/0/65_c.png']
66;;0.0;0.0;1.0;1.0;1.0;0.0;;;;;;;0.0;;237;;;22.0;15.0;['/Users/Josefine/Documents/Cognitive Science MSc/new_gate/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/0/66_a.png', '/Users/Josefine/Documents/Cognitive Science MSc/new_gate/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/0/66_b.png', '/Users/Josefine/Documents/Cognitive Science MSc/new_gate/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/0/66_c.png']
67;;0.0;0.0;1.0;1.0;1.0;0.0;;;;;;;0.0;;239;;;14.0;41.0;['/Users/Josefine/Documents/Cognitive Science MSc/new_gate/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/0/67_a.png', '/Users/Josefine/Documents/Cognitive Science MSc/new_gate/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/0/67_b.png', '/Users/Josefine/Documents/Cognitive Science MSc/new_gate/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/0/67_c.png']
68;;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;0.0;;236;;;14.0;6.0;['/Users/Josefine/Documents/Cognitive Science MSc/new_gate/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/0/68_a.png', '/Users/Josefine/Documents/Cognitive Science MSc/new_gate/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/0/68_b.png', '/Users/Josefine/Documents/Cognitive Science MSc/new_gate/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/0/68_c.png']
69;;0.0;0.0;0.0;1.0;1.0;0.0;;;;;;;0.0;;238;;;21.0;173.0;['/Users/Josefine/Documents/Cognitive Science MSc/new_gate/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/0/69_a.png', '/Users/Josefine/Documents/Cognitive Science MSc/new_gate/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/0/69_b.png', '/Users/Josefine/Documents/Cognitive Science MSc/new_gate/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/0/69_c.png']
70;;0.0;1.0;1.0;1.0;0.0;0.0;;;;;;;0.0;;238;;;17.0;18.0;['/Users/Josefine/Documents/Cognitive Science MSc/new_gate/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/0/70_a.png', '/Users/Josefine/Documents/Cognitive Science MSc/new_gate/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/0/70_b.png', '/Users/Josefine/Documents/Cognitive Science MSc/new_gate/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/0/70_c.png']
71;;0.0;1.0;0.0;0.0;1.0;0.0;;;;;;;0.0;;243;;;14.0;11.0;['/Users/Josefine/Documents/Cognitive Science MSc/new_gate/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/0/71_a.png', '/Users/Josefine/Documents/Cognitive Science MSc/new_gate/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/0/71_b.png', '/Users/Josefine/Documents/Cognitive Science MSc/new_gate/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/0/71_c.png']
72;;0.0;0.0;1.0;0.0;0.0;0.0;;;;;;;0.0;;243;;;14.0;13.0;['/Users/Josefine/Documents/Cognitive Science MSc/new_gate/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/0/72_a.png', '/Users/Josefine/Documents/Cognitive Science MSc/new_gate/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/0/72_b.png', '/Users/Josefine/Documents/Cognitive Science MSc/new_gate/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/0/72_c.png']
73;;1.0;1.0;1.0;1.0;1.0;0.0;;;;;;;0.0;;237;;;23.0;36.0;['/Users/Josefine/Documents/Cognitive Science MSc/new_gate/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/0/73_a.png', '/Users/Josefine/Documents/Cognitive Science MSc/new_gate/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/0/73_b.png', '/Users/Josefine/Documents/Cognitive Science MSc/new_gate/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/0/73_c.png']
74;;1.0;1.0;1.0;1.0;0.0;0.0;;;;;;;1.0;;239;;;27.0;4.0;['/Users/Josefine/Documents/Cognitive Science MSc/new_gate/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/0/74_a.png', '/Users/Josefine/Documents/Cognitive Science MSc/new_gate/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/0/74_b.png', '/Users/Josefine/Documents/Cognitive Science MSc/new_gate/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/0/74_c.png']
75;;0.0;0.0;1.0;1.0;1.0;0.0;;;;;;;0.0;;224;;;15.0;14.0;['/Users/Josefine/Documents/Cognitive Science MSc/new_gate/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/0/75_a.png', '/Users/Josefine/Documents/Cognitive Science MSc/new_gate/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/0/75_b.png', '/Users/Josefine/Documents/Cognitive Science MSc/new_gate/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/0/75_c.png']
76;;0.0;0.0;0.0;1.0;0.0;0.0;;;;;;;0.0;;239;;;24.0;9.0;['/Users/Josefine/Documents/Cognitive Science MSc/new_gate/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/0/76_a.png', '/Users/Josefine/Documents/Cognitive Science MSc/new_gate/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/0/76_b.png', '/Users/Josefine/Documents/Cognitive Science MSc/new_gate/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/0/76_c.png']
77;;0.0;0.0;0.0;1.0;0.0;0.0;;;;;;;0.0;;240;;;16.0;8.0;['/Users/Josefine/Documents/Cognitive Science MSc/new_gate/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/0/77_a.png', '/Users/Josefine/Documents/Cognitive Science MSc/new_gate/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/0/77_b.png', '/Users/Josefine/Documents/Cognitive Science MSc/new_gate/net/projects/scratch/summer/valid_until_31_January_2020/asparagus/preprocessed_images/without_background_pngs/0/0/77_c.png']
